R,Rho,Trr,Trt,Trz,Ttt,Tzt,Tzz,Z,Lamda
0.218966365,1.48053837,139860.813,-2186.35156,-4442.94043,202447.813,49180.5352,190820.563,0.0324188992,0.93606597012047
0.219459742,1.48189092,140059.344,-2275.68848,-4551.86328,202431.906,49063.6172,190910.75,0.0324299969,0.936816590144998
0.219951093,1.48322368,140255.891,-2364.53345,-4660.24707,202413.094,48948.8281,190998.578,0.0324410722,0.937715716182849
0.220445275,1.48463809,140457.625,-2456.30225,-4768.53174,202376.844,48846.7266,191108.969,0.0324545205,0.938615317259151
0.220938772,1.48614669,140663.625,-2551.27563,-4874.98584,202315.688,48767.0039,191251.344,0.0324716009,0.939992199505604
0.221430048,1.48765492,140867.594,-2645.89063,-4980.29688,202242.844,48693.7227,191403.375,0.0324899852,0.941182617123488
0.221922964,1.48917103,141071.453,-2739.19043,-5086.33984,202171.734,48616.3125,191555.969,0.0325084105,0.94241384634559
0.222416833,1.49067044,141275.828,-2833.95166,-5190.04492,202101.75,48545.2383,191696.797,0.0325271785,0.943749518118177
0.22290948,1.49222493,141482.766,-2934.86377,-5292.98438,202013.328,48497.5898,191857.313,0.0325490311,0.944650506193232
0.223402232,1.49385154,141692.844,-3039.59033,-5397.49316,201915.281,48466.5625,192047.375,0.0325743556,0.945703413781237
0.223895073,1.49549389,141901.438,-3145.26172,-5504.35059,201803.016,48436.6367,192249.781,0.0326003134,0.946483969329504
0.224386498,1.49711657,142108.063,-3251.21484,-5609.96924,201685.688,48408.8359,192447.969,0.0326261893,0.947360648623911
0.224878937,1.49869943,142315.156,-3357.61304,-5713.78418,201581.719,48383.0156,192631.344,0.0326529108,0.948253797034699
0.22537218,1.50028539,142524.5,-3469.52759,-5820.83789,201485,48366.4414,192820.75,0.0326833352,0.948850219649294
0.225865304,1.50187671,142733.031,-3587.53931,-5930.19629,201378.422,48361.8047,193020.156,0.0327168517,0.949645333250462
0.226358145,1.50345254,142939.672,-3706.14258,-6038.33691,201266,48359.1719,193215.625,0.0327505544,0.950283332633992
0.226849467,1.5050025,143145.797,-3823.2876,-6145.8125,201159.672,48352.9063,193404.344,0.0327841491,0.951563263582367
0.227341831,1.50656962,143355.25,-3942.43066,-6256.73975,201067.875,48347.8281,193600.625,0.0328195244,0.952793590033641
0.227832675,1.50812709,143562.75,-4072.19238,-6372.91211,200972.422,48361.9063,193810.719,0.032858789,0.954184579342332
0.228323847,1.50966048,143767.188,-4208.68555,-6492.76904,200868.75,48387.0469,194028.219,0.032900393,0.955915008252436
0.228816763,1.51121426,143974.844,-4343.76465,-6613.64063,200773.469,48407.543,194247.359,0.0329421051,0.957652553000478
0.229308188,1.51274943,144181,-4478.2832,-6733.43896,200678.406,48427.2227,194461.188,0.0329837129,0.959132190768132
0.229800016,1.51424289,144385.625,-4619.36035,-6858.48535,200590.563,48452.6563,194676.047,0.0330282077,0.960379562354956
0.230293661,1.51572061,144591.094,-4772.33887,-6993.56006,200509.563,48487.2422,194900.813,0.0330772549,0.961690455605096
0.230786711,1.51720309,144797.266,-4930.02637,-7130.17871,200428.125,48528.9063,195128.719,0.0331277102,0.962571488887747
0.231277391,1.51864648,145001.094,-5084.32129,-7265.73096,200354.344,48565.7031,195349.813,0.0331777856,0.963435789913647
0.231768712,1.52003765,145202,-5238.42773,-7401.03662,200284.219,48599.1797,195559.063,0.033228267,0.964083871743915
0.232260078,1.52145386,145404.938,-5405.67236,-7546.53223,200208.938,48640.043,195783.078,0.0332828239,0.964929305607824
0.232748985,1.52285457,145610.156,-5582.74414,-7701.25977,200154.563,48684.7695,196012.609,0.0333415531,0.965747787484724
0.233238801,1.52423942,145816.234,-5761.4707,-7856.33594,200109.219,48731.1484,196237.359,0.0334010199,0.966871796927512
0.233729303,1.52562404,146022.344,-5939.96436,-8011.16992,200061.078,48775.3242,196458.797,0.0334603153,0.967933350703682
0.234218404,1.52697325,146224.563,-6120.8252,-8167.51221,200009.656,48821.6484,196678.141,0.0335204341,0.969403127389212
0.234707654,1.52829862,146421.125,-6312.71582,-8335.60352,199956.156,48876.1602,196922.813,0.0335852504,0.970973515230186
0.235196859,1.52955675,146611.938,-6509.25439,-8509.98828,199917.375,48933.5156,197174.281,0.0336537957,0.972551571684775
0.235686928,1.5307622,146800.953,-6702.32129,-8680.77051,199892.766,48990.2109,197412.906,0.0337224528,0.974432490879564
0.236174554,1.53193927,146986.516,-6892.74805,-8849.94922,199864.969,49045.125,197648.203,0.0337905176,0.975823429494165
0.236661315,1.53307271,147170.875,-7095.59863,-9028.08398,199845.844,49114.3906,197894.391,0.0338605866,0.977096273751439
0.237149209,1.53411722,147356.672,-7320.83789,-9224.84473,199877.219,49208.3594,198156.922,0.0339361057,0.978357783426935
0.237636238,1.53498697,147531.984,-7551.87305,-9426.6582,199943.969,49313.8867,198407.625,0.0340143815,0.979188442209392
0.238122702,1.53575873,147696.688,-7777.90283,-9623.83398,200006.656,49420.5547,198645.281,0.0340922251,0.980162708254132
0.238610268,1.53654432,147859.906,-8004.41895,-9823.3623,200056.422,49530.5469,198895.234,0.0341700539,0.981391794759827
0.239097685,1.537287,148010.5,-8235.00977,-10032.4922,200062.891,49635.1172,199170.422,0.0342509523,0.982822883487323
0.239583477,1.53782928,148132.641,-8464.02734,-10248.5693,200021.875,49722.7891,199449.078,0.0343360826,0.984830785417991
0.240069807,1.53791189,148211.328,-8674.7207,-10448.9434,199970.188,49769.8359,199635.469,0.0344224498,0.9873971795611
0.240557045,1.5378077,148259.813,-8867.79492,-10644.4922,199875.313,49771.8203,199772.25,0.0345107093,0.990150292106252
0.24104245,1.53714991,148251.875,-9055.15625,-10841.9883,199690.984,49699.4766,199828.047,0.0346024483,0.993759116946272
0.241525292,1.53564119,148187.188,-9312.35254,-11025.6035,199177.016,49547.1328,199683.328,0.0346957445,0.998728270075687
0.242009267,1.5336535,148151.344,-9651.22754,-11171.8008,198505.719,49504.4922,199367.125,0.0347901955,1
0.24249211,1.52851439,148059.188,-9896.69727,-10989.0195,198313.156,49280.9063,197770.313,0.0348882452,1
0.242975309,1.51745343,147799.75,-9875.81738,-10132.4531,198951.188,48100.082,193322.547,0.0349912941,1
0.243457481,1.5012629,147372.516,-9377.64063,-8448.56055,200479.844,44851.4297,185027.75,0.0350957923,1
0.2439363,1.4934001,146830.594,-7953.52539,-5989.41699,199331.094,37015.0234,172983.906,0.0351994559,1
0.244175985,1.49466014,146546.234,-6935.09326,-4597.68701,197210.609,31511.7637,166185.313,0.0352513455,1
0.186362788,1.42033958,129527.07,11450.0293,6951.04443,243735.25,68380.25,170086.734,0.0353740491,0.913889436075968
0.186604649,1.4208827,129894.031,11567.8438,7972.49902,232617.313,69808.2656,177225.188,0.0353332907,0.914106141253075
0.187088788,1.42707801,130507.375,11389.4756,9460.31152,213767.875,70228.3516,188454.234,0.0352517031,0.914161422929443
0.187573791,1.437554,130913.578,10732.8965,10042.8604,201692.781,67982.1094,194750.719,0.0351701379,0.914252068521157
0.188059688,1.44403195,131164.25,10077.4805,9944.30273,196451.125,66087.3047,197141.531,0.0350892656,0.914268752268898
0.188545942,1.44637477,131332.813,9531.55469,9476.80859,195501.969,65031.8711,197121.094,0.0350100845,0.914489416141234
0.189031959,1.44747627,131489.172,9047.13574,8978.30859,195620.703,64322.3438,196651.656,0.0349325314,0.91457230430136
0.189518392,1.44832087,131651.859,8621.4375,8539.71875,195926.469,63790.0313,196266.844,0.034856014,0.91509872818103
0.190005034,1.4491899,131822.953,8250.14551,8172.85059,196186.063,63373.7109,196072.281,0.0347802341,0.915094998423833
0.190491527,1.45006549,131997.5,7903.48438,7834.46289,196419.766,63005.5703,195944.359,0.034705136,0.914743824052666
0.19097805,1.45093584,132166.719,7604.1792,7526.24805,196603.813,62721.7773,195873.344,0.0346319266,0.914810744946631
0.191465184,1.45180869,132331.594,7342.68311,7240.02051,196749.031,62505.875,195844.453,0.0345601365,0.914954935736313
0.191953585,1.45269346,132499.406,7083.35645,6955.58008,196892.156,62293.8906,195819.5,0.0344882682,0.915156664136937
0.192441002,1.45351577,132657.656,6828.28516,6673.77002,197037.031,62080.6797,195771.031,0.0344182402,0.915492541604049
0.192927927,1.45421529,132797.125,6580.40234,6395.68066,197186.781,61865.25,195675.938,0.034351401,0.915808887146067
0.193415791,1.45486677,132930.219,6335.7915,6119.61914,197340.188,61647.6953,195562.5,0.0342858434,0.916306219285571
0.193903685,1.45551836,133065.5,6091.46191,5844.70117,197493.359,61429.6523,195450.563,0.0342202783,0.916506072871817
0.194391593,1.45616007,133202.031,5847.91113,5571.10352,197646.031,61210.3359,195337.375,0.0341548547,0.916599411454378
0.194879532,1.45669591,133327.594,5612.45996,5303.47021,197788.688,60975.6758,195209.063,0.0340919271,0.916979453206539
0.195368141,1.4570781,133437.781,5386.60449,5042.79883,197915.406,60724.1094,195056.047,0.0340320989,0.917209259444291
0.195857108,1.45741916,133545.016,5163.41699,4784.47754,198036.109,60468.5547,194899.578,0.0339730568,0.917359601076267
0.196344912,1.45775759,133654.016,4941.7373,4527.48096,198158.813,60210.0781,194746.109,0.03391416,0.917455872914506
0.19683364,1.45809054,133764.844,4721.19434,4271.10889,198286.188,59949.1953,194593.891,0.0338556543,0.917500382590646
0.197323635,1.45837343,133873.406,4505.17676,4016.59033,198426.875,59688.6563,194432.313,0.033800032,0.91752777300141
0.197813392,1.45858836,133978.594,4294.4834,3764.42822,198581.703,59426.3984,194256.563,0.0337473452,0.917699246122064
0.198302835,1.45879865,134084.344,4084.70996,3513.0708,198734.531,59164.6836,194087.625,0.0336950496,0.917879757062479
0.198791951,1.45900035,134191.156,3875.87451,3262.30151,198887.797,58900.8906,193923.406,0.0336427949,0.918040168409459
0.199281514,1.45918572,134299.172,3669.71362,3013.13623,199048,58635.3594,193756.188,0.0335915759,0.918362856569628
0.199771419,1.4593668,134407.125,3468.53223,2768.24414,199210.469,58380.8477,193591.547,0.033543691,0.918886438980228
0.200261503,1.45953989,134515.375,3271.14893,2526.54224,199375.031,58133.0078,193428.781,0.0334981531,0.919321104667037
0.200751632,1.45971107,134625.469,3074.74072,2285.479,199541,57883.1016,193269.875,0.0334526822,0.920327406067651
0.201240912,1.45987248,134736.469,2879.61328,2045.45581,199707.453,57631.2695,193115.219,0.0334073007,0.920982676005281
0.201732144,1.46003413,134847.531,2686.93945,1807.3584,199867.375,57379.8672,192964.656,0.0333636142,0.921667465890201
0.20222269,1.46023107,134960.984,2500.77393,1574.83447,200023.734,57130.6172,192817.313,0.0333234034,0.922069604972814
0.202712342,1.46044707,135076.25,2318.30908,1345.33789,200177.781,56881.7188,192676.063,0.0332848653,0.922518675153274
0.203204036,1.46065021,135191.781,2135.5603,1115.05627,200328.813,56630.8906,192540.25,0.033246167,0.922801246480327
0.203694344,1.46084678,135308.406,1954.69604,886.130005,200481.219,56378.3359,192407.469,0.0332077444,0.922876320414591
0.204185411,1.46107054,135426.844,1778.42163,661.671143,200629.281,56125.9453,192278,0.0331718735,0.922854670185557
0.204677239,1.46132183,135546.688,1607.92358,443.021057,200771.344,55874,192149.531,0.0331392288,0.92285168079025
0.205167383,1.46157694,135667.531,1440.63293,227.139114,200912.406,55621.1875,192024.656,0.033107549,0.922939480593849
0.205659091,1.46184301,135791,1274.19751,10.8076363,201056.984,55363.7188,191905.672,0.0330757648,0.922780706841716
0.206151247,1.46212161,135916.031,1108.49719,-204.969635,201197.656,55106.7344,191793.969,0.0330444947,0.923225928965253
0.206641823,1.46242487,136042.469,948.382202,-413.7547,201332.75,54852.1992,191680.578,0.0330164284,0.9238327236461
0.207133502,1.46276081,136171.313,794.071838,-616.769897,201468.625,54593.4844,191564.938,0.0329912156,0.924861557694294
0.207625866,1.46310663,136301.547,641.333496,-819.352417,201604.344,54331.6406,191455.781,0.0329663157,0.925797654091516
0.208117455,1.46345329,136433.469,489.952515,-1021.49371,201741.75,54068.0195,191351.406,0.0329414532,0.926468753042486
0.208608419,1.46384501,136569.969,341.199921,-1220.51392,201880.469,53805.7188,191253.563,0.0329177715,0.927419509499251
0.20910117,1.46430206,136711.188,198.181366,-1411.89587,202016.438,53546.4141,191157.719,0.0328974128,0.927595640685526
0.209592462,1.4648025,136855.781,60.8973846,-1596.72461,202152.375,53288.168,191063.594,0.0328794196,0.927871558927741
0.210083574,1.46531737,137002.875,-75.5550308,-1781.46143,202289.313,53028.3359,190975.547,0.032861501,0.928057252987403
0.210574523,1.46584249,137152.281,-211.282227,-1966.16382,202428.219,52767.4531,190893.469,0.0328436047,0.927957293334065
0.211068064,1.46643627,137309.156,-343.610962,-2145.40552,202568.422,52513.3477,190816.219,0.0328278057,0.92835299689736
0.211562634,1.46713483,137472.406,-469.08197,-2315.16089,202699.031,52271.4219,190753.734,0.0328156948,0.928664585784021
0.212053701,1.46788681,137638.344,-589.724426,-2479.54492,202825.438,52035.4766,190703.922,0.0328052677,0.929085067529726
0.212546691,1.46864653,137807.141,-710.795776,-2644.76074,202953.578,51798.3828,190656.859,0.0327947997,0.929799327220385
0.213039339,1.46941376,137976.688,-831.127441,-2810.01074,203077.625,51560.8086,190617.141,0.0327845439,0.93033543873918
0.213531032,1.47025728,138150.016,-945.28833,-2967.27734,203186.375,51333.6641,190591.469,0.0327770784,0.931567395647622
0.214023009,1.47121227,138328.859,-1052.96753,-3115.78369,203272.188,51120.5977,190585.625,0.0327729434,0.932833684493745
0.214515001,1.47217894,138508.359,-1158.04883,-3261.55688,203355,50909.0313,190582.406,0.0327695832,0.933964042402843
0.2150065,1.47313976,138687.813,-1262.16382,-3406.70264,203438.672,50697.4766,190580.078,0.0327662192,0.935194467017841
0.215498939,1.47412181,138868.953,-1365.30591,-3550.47778,203516.75,50489.75,190583.5,0.0327635147,0.936219450846466
0.215992123,1.47519696,139053.297,-1464.62061,-3685.46533,203567.938,50305.3203,190609.266,0.0327640846,0.936871060160796
0.21648398,1.47635758,139240.594,-1559.90747,-3811.95898,203596.438,50143.0703,190655.625,0.0327675268,0.937722832436387
0.216976821,1.47753167,139430.391,-1654.23804,-3937.99902,203627.438,49979.4063,190703.016,0.0327712409,0.937926106771857
0.217469618,1.47871041,139621.094,-1748.57825,-4065.26489,203655.094,49814.4297,190755.125,0.0327749439,0.938310222142619
0.217960149,1.47988725,139810.375,-1840.72339,-4189.24805,203674.688,49655.8203,190814.031,0.0327799767,0.938616865643103
0.218451917,1.48115683,140004.594,-1931.3894,-4305.30322,203672.406,49519.4648,190896.469,0.0327886045,0.938901250948944
0.218945324,1.48252439,140203.281,-2020.79932,-4417.57471,203650.188,49396.4141,191002.781,0.0327994823,0.939264293049119
0.219436809,1.48385549,140399.063,-2110.32178,-4527.45898,203622.813,49277.4766,191098.094,0.0328103378,0.939988459107555
0.219929382,1.48515546,140594.656,-2200.02832,-4635.35938,203598.875,49161.9805,191180.938,0.0328212343,0.940969205447758
0.220422834,1.4865315,140792.828,-2291.04443,-4743.55225,203558.234,49057.6094,191289.719,0.0328344405,0.94183669291577
0.220912278,1.48798084,140993.391,-2385.44971,-4848.43018,203494.391,48976.9727,191425.109,0.0328511521,0.943127974106469
0.221403778,1.48952031,141197.875,-2482.80762,-4954.82422,203407.813,48905.8398,191585.469,0.0328692943,0.944254233140371
0.221897528,1.49104476,141401.516,-2580.36572,-5060.4502,203319.125,48835.2656,191739.469,0.0328874886,0.945708510038361
0.22238943,1.49250007,141602.344,-2676.49927,-5162.60156,203242.344,48766.3984,191874.75,0.0329059251,0.946976350962164
0.222881377,1.49403238,141806.031,-2777.45166,-5266.95752,203149.969,48714.2461,192041.234,0.0329274945,0.948103108405273
0.223371983,1.49560773,142011.219,-2882.67993,-5371.22949,203051.469,48680.8398,192229.188,0.0329524353,0.949167130434072
0.22386235,1.49717498,142214.656,-2990.06519,-5474.53418,202944.938,48654.6953,192415.906,0.0329779685,0.95001359775312
0.224355161,1.49873948,142417.969,-3097.92139,-5577.7627,202834.25,48628.2813,192599.438,0.0330035873,0.951018328895893
0.224847883,1.50028861,142621.844,-3205.03906,-5681.66748,202730.906,48599.1484,192781.813,0.0330299884,0.951926819565454
0.225338444,1.50185883,142826.859,-3318.45557,-5788.84473,202626.125,48580.9375,192979.719,0.0330599211,0.952395799947487
0.225829318,1.50342834,143031.594,-3439.97119,-5896.7334,202512.813,48577.3047,193180.797,0.0330929458,0.953081148064403
0.226320535,1.5049721,143234.188,-3562.10547,-6003.4707,202395.531,48575.3047,193374.344,0.0331262015,0.953769271433912
0.226813152,1.5065285,143437.656,-3682.75708,-6112.42383,202278.281,48567.875,193572.625,0.0331595056,0.954836425219209
0.227304846,1.50804543,143640.5,-3805.61084,-6221.66309,202174.344,48565.5703,193765.125,0.0331944004,0.955980236974332
0.22779344,1.50957131,143843.609,-3938.32178,-6335.94629,202074.938,48582.9375,193974.469,0.0332330652,0.957295287568183
0.228283778,1.51113451,144049.031,-4078.15674,-6456.38477,201971.5,48608.1328,194201.125,0.0332741626,0.958729200261198
0.228774846,1.51264524,144252.656,-4215.74512,-6575.06445,201879.219,48627.5664,194410.75,0.0333153084,0.960926072722492
0.229265481,1.51414061,144455.438,-4353.11035,-6691.33691,201787.953,48649.9453,194614.203,0.0333564207,0.962276247012014
0.229756594,1.51564324,144658.516,-4497.29541,-6815.37061,201695.063,48676.6328,194833.219,0.0334003717,0.963654757144888
0.230245978,1.51710415,144859.281,-4652.35986,-6948.0625,201605.953,48713.4844,195061.25,0.0334484242,0.964989061659063
0.230735511,1.51855052,145058.125,-4811.67578,-7083.53809,201511.031,48754.6016,195291.719,0.0334979296,0.96604652387803
0.231226623,1.51998258,145256.469,-4968.68359,-7218.80469,201420.438,48790.8516,195518.281,0.033547502,0.966905102656985
0.231716782,1.52135491,145452.734,-5125.2998,-7351.80225,201341.578,48828.3594,195730.719,0.0335973129,0.967730307900473
0.232207417,1.52274752,145651.922,-5294.16113,-7494.91309,201265.953,48871.75,195954.781,0.0336511768,0.96833180738867
0.23269707,1.52415633,145855.313,-5473.80029,-7647.76855,201206.156,48918.6172,196185.906,0.0337092429,0.968996812846646
0.233184457,1.52551961,146055.531,-5653.25635,-7800.93359,201151.641,48964.9844,196409.688,0.0337676629,0.969807850137562
0.233671919,1.52683115,146251.297,-5829.95654,-7951.75977,201097.453,49010.7266,196626.75,0.0338259414,0.970806278375553
0.234159738,1.52812028,146444.734,-6007.68262,-8103.82471,201046.703,49057.0078,196844.875,0.0338853151,0.971975848741219
0.234648481,1.52939272,146634.547,-6197.3457,-8267.18945,200996.125,49111.6367,197085.688,0.0339494087,0.973311445604115
0.235136092,1.53059483,146817.594,-6393.83789,-8437.45508,200950.656,49171.6953,197336.25,0.0340169705,0.974966692924279
0.235624105,1.53171968,146996.609,-6587.9502,-8605.09863,200917.5,49231.9844,197574.141,0.0340846069,0.976798431736259
0.236113235,1.53279805,147170.375,-6781.20605,-8771.40039,200879.063,49292.8906,197804.375,0.0341521576,0.978434137307127
0.236600384,1.53379393,147334.75,-6981.6543,-8944.68262,200841.844,49363.3438,198039.969,0.0342214443,0.979782183469259
0.237085283,1.53466201,147494.109,-7198.37598,-9133.80762,200854.813,49456.3516,198293.031,0.0342955217,0.981094322280217
0.237571031,1.53544211,147651.406,-7425.67188,-9332.66113,200900.641,49566.6484,198559.375,0.0343726203,0.982562091889636
0.238057703,1.53605807,147795.281,-7651.03223,-9529.17773,200939.406,49679.6602,198810.5,0.0344496667,0.984123811710416
0.238543779,1.53643107,147918.125,-7871.61719,-9720.16797,200969.563,49788.4844,199027.469,0.0345265456,0.985702350504527
0.239030302,1.53657603,148008.031,-8085.89697,-9910.50195,200940.094,49856.5859,199207.516,0.0346065462,0.987534950960899
0.239515662,1.53652477,148062,-8274.49023,-10097.9375,200861.797,49857.4297,199338.938,0.0346905291,0.990165096044025
0.239999175,1.53584015,148058.219,-8438.86914,-10268.2715,200727.531,49763.7656,199327.844,0.0347751379,0.993726811019464
0.240485489,1.53467631,148003.484,-8669.63379,-10445.2852,200228.813,49579.6875,199217.969,0.0348620266,0.99727553215156
0.240969464,1.53440833,147997.156,-8984.47754,-10671.9775,199391.438,49511.4063,199347.688,0.0349524468,1
0.241450965,1.53443432,148019.688,-9316.65625,-10912.3535,198514.484,49607.9844,199604.344,0.0350446105,1
0.241935417,1.53299689,148004.281,-9666.56055,-11082.9688,197722.813,49748.6953,199507.031,0.0351381078,1
0.242417842,1.52799594,147901.344,-9932.70703,-10913.7783,197326.313,49563.9297,197952.5,0.0352347791,1
0.242900133,1.517591,147661.375,-9926.22852,-10104.2803,197746.406,48360.5859,193605.094,0.0353362747,1
0.243381754,1.50193536,147261.438,-9398.35059,-8457.56152,199305,45040.4141,185374.625,0.0354394764,1
0.243860275,1.49445033,146736.219,-7937.84619,-6020.49316,198338.813,37205.4844,173357.438,0.0355420485,1
0.244099051,1.49602795,146459.703,-6914.9707,-4648.7959,196277.875,31752.5254,166601.156,0.035593234,1
0.18642208,1.42294455,129754.492,11310.5771,6832.15674,244867.313,68523.7891,170232.531,0.0357386544,0.917184846235936
0.186663419,1.42326713,130117.266,11455.7051,7851.9668,233817.719,70046.0313,177388.406,0.0356982909,0.917393066625611
0.187147304,1.42915416,130727.266,11323.957,9340.78906,215043.688,70614.2813,188645.5,0.0356173366,0.917527633530316
0.187632054,1.43952012,131137.25,10697.3984,9933.67969,202920.688,68434.5938,194973.031,0.0355364345,0.91747957449734
0.188116163,1.44598603,131393.281,10056.4277,9850.53516,197588.781,66541.5,197392.063,0.0354565792,0.917621149856993
0.18860054,1.44834876,131566.563,9514.84766,9394.45215,196590.406,65460.9922,197375.875,0.0353783891,0.917878520511897
0.189085782,1.44945836,131727.422,9031.5625,8901.93359,196693.547,64723.2891,196891.438,0.0353015065,0.918123657685418
0.189571187,1.45029771,131893.75,8606.01953,8467.20605,197000.531,64164.9688,196485.344,0.0352256484,0.918543049706015
0.190055996,1.45115805,132067.813,8233.8418,8103.75684,197268.813,63724.9961,196271.969,0.0351506621,0.918568071285901
0.190541014,1.45202661,132245.281,7886.15039,7768.95117,197512.859,63334.5938,196129.453,0.0350762978,0.918172067711021
0.191026777,1.45289731,132418.5,7588.59766,7465.06641,197704.781,63034.375,196050.016,0.0350036472,0.918083184028895
0.191512421,1.45376253,132587.125,7332.56982,7184.61914,197854.969,62807.3438,196014.313,0.0349324904,0.918344964890541
0.191998214,1.4546299,132757.328,7079.80078,6906.83594,198000.281,62585.9453,195984.156,0.0348614082,0.918482842474765
0.19248423,1.4554348,132919.109,6831.60645,6630.93408,198151.531,62362.3438,195926.484,0.0347919613,0.918823857787263
0.192970842,1.45613861,133063.594,6590.88379,6358.21582,198308.906,62137.9766,195825.391,0.0347255133,0.919103118571338
0.193457365,1.45680797,133201.813,6354.0166,6088.39355,198466.594,61915.2969,195710.5,0.0346604884,0.919582493274794
0.193944097,1.45747805,133342.375,6117.2207,5819.29639,198624.641,61691.9844,195596.859,0.0345954373,0.919787516757854
0.194431424,1.4581418,133484.141,5880.69873,5550.96094,198782.406,61467.1328,195484.172,0.0345304385,0.919956187852172
0.194918528,1.45868278,133613.438,5652.02441,5288.3125,198928.75,61229.3516,195352.344,0.0344679281,0.920148974829989
0.195406377,1.45907354,133727.25,5433,5032.07178,199061.344,60974.0547,195195.266,0.0344084688,0.920396724655165
0.195894077,1.45943153,133838.781,5217.20801,4778.24365,199190.547,60713.1875,195036.75,0.0343498588,0.920412935396186
0.19638148,1.45979428,133952.188,5002.19629,4525.25635,199318.531,60451.6719,194886.031,0.0342912823,0.920460899394278
0.196869016,1.460145,134066.688,4788.50439,4273.0957,199450.375,60188.5234,194735.063,0.0342331827,0.920445053664518
0.197356969,1.46043491,134178.156,4578.98926,4022.49854,199596.906,59925.8516,194570.859,0.0341780335,0.920360142076233
0.197845519,1.46066618,134286.094,4373.42822,3773.25342,199754.594,59663.8125,194398.297,0.0341256857,0.920647003960908
0.198334038,1.460886,134393.969,4169.00684,3524.71484,199910.516,59400.6719,194232.313,0.034073703,0.920902496816828
0.198822424,1.46111119,134504.5,3965.00146,3276.65039,200067.281,59136.207,194070.313,0.0340217426,0.921189202219055
0.19931075,1.4613384,134617.25,3762.85254,3030.14258,200228.125,58873.6211,193909.594,0.0339708626,0.921601928396752
0.199799538,1.46154141,134728.531,3565.36035,2787.43164,200393.313,58619.9063,193748.234,0.0339232609,0.921946681941386
0.200288638,1.46172762,134839.344,3371.21143,2547.40283,200561.281,58372.0313,193588,0.0338779613,0.922526884314697
0.200777709,1.46191692,134951.906,3177.95264,2307.86938,200728.875,58122.9297,193434.641,0.0338327475,0.923308363375003
0.201266199,1.46211481,135065.781,2985.63135,2068.84717,200893.094,57873.5938,193292.438,0.0337875932,0.92421508307724
0.20175609,1.4623065,135180.172,2795.99707,1832.32996,201054.844,57624.2344,193148.25,0.0337441638,0.924796770789657
0.20224613,1.46250296,135295.125,2612.12524,1601.24121,201213.75,57376.0195,192998.656,0.0337041244,0.925261138075512
0.202735186,1.46271515,135410.906,2431.82813,1373.05212,201367.875,57128.6797,192857.109,0.033665739,0.925701934862009
0.203224808,1.46292746,135527.906,2251.95117,1144.72937,201520.094,56879.9375,192722.906,0.0336273052,0.925858698166879
0.203714341,1.4631393,135646.141,2073.396,916.880371,201672.438,56629.0625,192594.188,0.0335890427,0.925832512243947
0.204203203,1.46335673,135764.578,1900.33423,694.005615,201821.328,56377.0156,192465.422,0.0335534178,0.925824373268734
0.204693258,1.46360493,135884.656,1732.51599,476.393677,201963.594,56124.7461,192338.875,0.0335209668,0.925948538016668
0.205184326,1.46386886,136006.906,1566.38757,259.924255,202104.375,55870.8164,192217.5,0.0334892832,0.925892759218694
0.205673218,1.4641242,136129.5,1402.19434,44.6388397,202244.203,55615.9688,192101.125,0.0334577411,0.925970639592873
0.206163317,1.46440172,136255.422,1238.9856,-170.143921,202385.188,55359.2227,191989.875,0.0334266573,0.926442808363851
0.206654131,1.46472085,136384.578,1081.33032,-379.113159,202525.922,55099.7656,191877.516,0.0333986096,0.926990148349462
0.207144588,1.46505833,136514.266,929.310303,-582.223877,202662.438,54838.6953,191764.297,0.0333734825,0.927849650861499
0.207636073,1.46540523,136645.781,778.202026,-785.29834,202797.813,54575.5781,191656.938,0.033348646,0.928930873077775
0.208126694,1.46576071,136779.188,628.459717,-988.072449,202934.063,54310.6563,191556.438,0.0333238542,0.929587084929603
0.208616927,1.46613681,136915.031,481.341797,-1188.09497,203070.125,54045.8984,191459.625,0.0333002321,0.930713915055603
0.209107608,1.46658731,137057.234,340.491211,-1379.96631,203207.688,53784.0391,191363.469,0.0332799628,0.930657395752547
0.209598511,1.46709394,137204.594,204.351303,-1566.13745,203346.859,53523.7539,191270.172,0.033261966,0.930579412944184
0.210089684,1.46760607,137352.984,68.8021851,-1752.63379,203483.813,53261.9883,191184.281,0.0332440212,0.931019018494523
0.210579723,1.46812773,137502.719,-65.7977295,-1938.98804,203619.422,52999.5313,191106.563,0.0332261324,0.931033317478878
0.211071193,1.46870756,137659.75,-195.490982,-2118.55811,203762.938,52741.2695,191027.266,0.0332103744,0.931443025977539
0.211562365,1.46940207,137823.156,-318.227905,-2287.60645,203891.688,52499.5742,190964.672,0.0331982896,0.931934544170297
0.212051332,1.4701457,137989.109,-437.080139,-2451.45166,204013.375,52265.6484,190912.344,0.0331878141,0.932146232527604
0.212541848,1.47088349,138157.828,-555.057434,-2615.35352,204144.75,52026.7852,190855.938,0.0331773013,0.93295265930557
0.213032931,1.47162986,138327.125,-672.565979,-2780.03979,204269.5,51787.25,190809.344,0.0331669822,0.933665032791862
0.213524848,1.47247338,138502.031,-784.926758,-2937.36475,204378.063,51558.6406,190780.188,0.033159405,0.934442080804288
0.214015648,1.47341275,138681.281,-890.004089,-3084.76904,204468.188,51344.2422,190768.625,0.0331551582,0.93570456368439
